NET_offtake_y,NET_offtake_m,NET_offtake_f,mortality_y,mortality_a,birth_rate,adu_f_max_yrs,adu_m_max_yrs,min_age_offtake,min_age_repro,NET_offtake_m2
0.044428021553512664,0.24574804277647283,0.01190381362055894,0.22343328648698982,0.06413082810804946,1.3488996023065178,6,5,9.50664260212914,21.60084569322411,0.4816777395928185
0.02960558658913709,0.4516903783182404,0.015072965310825966,0.2244460676657036,0.0678708600394125,1.399482507980787,6,5,10.88979300609324,15.975042619907297,0.5044686391300894
0.011868628892702982,0.06527387158390834,0.012837559074829332,0.23943778812022878,0.06373954860672587,1.3708312034370516,6,5,12.75855860486743,12.09919120542705,0.49276792329411023
0.04907747377863154,0.22005687138756036,0.016801939445897005,0.23923540471136104,0.12954897859837394,1.3828735284311044,6,5,12.850210681703174,18.77190705120284,0.4924483003888
0.038654271549805996,0.45919180659245,0.010173461435209028,0.2214342729517538,0.1254856534146378,1.3937246012400415,6,5,9.658426154134794,21.408134064875544,0.4743510393241048
0.021200401926338673,0.10862686348663875,0.01944669988668291,0.23417920746829826,0.08913661358080571,1.3440137691257055,6,5,10.085050180575344,18.38257671916019,0.4805588320972584
0.041044127375315875,0.39438101086813254,0.01189058529645903,0.23611220937813165,0.09248270355079091,1.2809505132318288,6,5,9.042836929492188,17.917217839406803,0.4746820058813598
0.03124188654982485,0.12969877776089356,0.01187094057061011,0.2228461220273096,0.09868146446357715,1.390268452569423,6,5,11.733505794567755,21.98819273963291,0.4988942080509104
0.035879092555018144,0.34067112012055933,0.01014802924978314,0.22176372097111308,0.09828619092898211,1.2893139608286555,6,5,11.055029826937243,17.21503326597903,0.5016689209942892
0.0423998637321964,0.4416976292543649,0.01333432853416307,0.22745911245988215,0.0688004729831405,1.3409201269758493,6,5,11.745596207727212,22.414923167366535,0.4990541781005636
0.042067935225460686,0.2601682820407301,0.012550896453591994,0.23453412892375605,0.11981204189775513,1.3544867368919635,6,5,11.714884478442837,12.642286619187333,0.4879015962595306
0.04453840863092803,0.160734113394625,0.013001706921802834,0.2278465332101658,0.12836227528327143,1.3906960487235336,6,5,12.957628570273519,17.84324189539533,0.47830417599155567
0.03334691893905401,0.23497853623015805,0.01493279298231937,0.23558980045581235,0.060159763447025325,1.2770521019003773,6,5,12.860495755949524,13.19857946879603,0.4808961537863314
0.015313993151104079,0.20081521142731418,0.01937809423508821,0.22607202394744846,0.09204288199634757,1.323421597801135,6,5,13.624342545245309,12.904425662470981,0.5079236078389362
0.04303799113129266,0.09347490424009738,0.014049418085957877,0.22512979522272014,0.07364869294444099,1.2957050564103527,6,5,13.667268248002511,21.128159907555208,0.48824207524850965
0.04422020527890884,0.3473219771223212,0.011544140848387032,0.228644463072489,0.0660834039150481,1.3734032283087354,6,5,13.430298296345864,22.947181830542164,0.5098134212156851
0.045893414366161456,0.36735295225697573,0.016237781837352087,0.23705071367235853,0.07978130354868249,1.393871195968613,6,5,12.242422810622957,13.403681736429222,0.47382607975870367
0.0469392307244055,0.05654764749528142,0.011309824458332732,0.23009953950108494,0.06521599296896952,1.3135673421958507,6,5,11.476356507278979,13.637641920134426,0.5080500742597133
0.0438431999827642,0.12337204264525789,0.011345918351598084,0.23155802419033367,0.11951165307185146,1.373272551400638,6,5,9.230673632466933,23.841116079702974,0.48004658145965073
0.027605804836144672,0.15855857984933766,0.010939123751390726,0.2353363323585037,0.07873645272530616,1.3684907366001187,6,5,13.74771972161485,13.807148453311063,0.47287510211708955
0.039586647931654007,0.05915348060077755,0.013887227741184179,0.22654551348190755,0.08599588864518795,1.2629739023165731,6,5,10.857553874516162,15.544508434220216,0.48097664247294886
0.046394958705287426,0.3030385638422985,0.015677892886525952,0.23161815520897971,0.06405041084405733,1.3598235037296544,6,5,11.829740527916002,21.07533032860234,0.502617198399948
0.03141065710915253,0.42478283694151087,0.01656573553924216,0.23586531883680728,0.062812543870667,1.2601268114749156,6,5,9.195466146958061,22.41988011991326,0.5092759044053312
0.04158610971093178,0.320695883587182,0.018158082907914652,0.23651944492071866,0.07200109192537843,1.375200430227206,6,5,10.294654713787605,23.171666736773215,0.4703746498648543
0.019091765125794337,0.1907432697919593,0.01223415228604572,0.22260434774852825,0.12564003735277568,1.3665675728903477,6,5,9.839718909513904,16.861272546845488,0.508529910584772
0.02136126749600284,0.13004596151539588,0.018164293588427825,0.22329844910151792,0.08606846289355308,1.3545762308301077,6,5,10.957901648235275,17.19373419920169,0.5019094185877405
0.03229169499536976,0.3750530178753752,0.012416681281821803,0.236609669820345,0.08682262871264945,1.2903616692516022,6,5,10.008679383815034,17.8792089170767,0.4707720526817627
0.021939232049304994,0.46435175944205137,0.01483455006511649,0.2292386503232317,0.063830064325782,1.2670454521992616,6,5,11.289537007898325,21.04046046948619,0.4971562721300125
0.03932371129108593,0.13382227688324172,0.013256429113412741,0.2246358699870808,0.11908349699063228,1.2646160489367555,6,5,10.73815487958258,19.266470102939756,0.47480518202707167
0.04410386348136701,0.2463637156616151,0.01010744877543766,0.22954475128808524,0.10610281736971346,1.3504130642917611,6,5,9.785383356531383,17.39819344018679,0.4836656762711145
0.03917336320793256,0.174217374003625,0.011238123899884522,0.22080706785669552,0.12702390824751697,1.268854231198798,6,5,13.927041993980529,17.13934747306444,0.4807664991003834
0.02751653513649479,0.12242361035690176,0.01971356819325127,0.22788796318261884,0.0805341550420085,1.28711384702418,6,5,12.321461216837633,16.001877341953104,0.5034509881608281
0.04769330460374244,0.022417522691539488,0.0147870055599045,0.22887301418375688,0.0795807857122412,1.3046042997279204,6,5,13.084837620665784,18.786113274791276,0.5056596050039679
0.028164261375134815,0.10447409227329772,0.012388657170943916,0.22706807088256348,0.0759665658580535,1.3447401785066024,6,5,13.511694928901271,17.931999915263617,0.4753368451453
0.029997215700531377,0.31092578534068305,0.014739683906889987,0.23865029410224872,0.09675217576365686,1.3630711676413285,6,5,10.369195124489488,13.066471489258111,0.5099326890871767
0.03476056880335324,0.31841005249317034,0.013960620918001515,0.23495700559859628,0.0834623265592521,1.3985192742109158,6,5,9.989128960383823,20.817338496780955,0.49995713891402815
0.041656159182935956,0.2850236376711447,0.019852474159398115,0.22203428337269462,0.10323499314826681,1.3449534872057753,6,5,13.761005567199318,17.09355318139214,0.4992462984277308
0.036507356725279244,0.3650013754610647,0.016534710178610405,0.2384847082099365,0.06718776012462564,1.3381590208054193,6,5,10.653143029446946,20.209139199871572,0.5038892532397248
0.013660096705788747,0.11386480796945747,0.010758672674158589,0.22787588358345442,0.07637360879567219,1.2896107146549505,6,5,9.281899508420612,12.936369593286887,0.47018733713307415
0.04624804711521603,0.04378861653128872,0.010246237362760586,0.22040660672605503,0.0861207325994596,1.3555126492497604,6,5,9.15524306645384,15.115905458637513,0.477543884919323
0.010376447792463005,0.30278157396103955,0.014015249123983085,0.22525565551059787,0.10263009424068267,1.365091530931848,6,5,12.88612473305664,14.206390833956188,0.47963797749579884
0.046231507680621,0.27492666425470963,0.017003637835711707,0.23754594805391038,0.12683068204999204,1.333474718145444,6,5,9.304648751941277,14.730191599133423,0.4803941487636044
0.02083973013064824,0.31901891309172614,0.011529814568010624,0.2274236439659726,0.07951393818344223,1.3522250065953703,6,5,11.032875233922386,15.876332956440747,0.49117175745194774
0.04456615148003213,0.21129800292810422,0.019590451841868924,0.2381686957888212,0.07902053569542011,1.384790885070362,6,5,9.619312903030076,22.04036766935885,0.47472334345492534
0.02407464010491967,0.40219811703740616,0.014201928883683868,0.22698219263243488,0.0901350320015545,1.3308249539899266,6,5,10.576731336655794,22.158941523537038,0.48224522025594485
0.01665023779237643,0.15644764964206143,0.017591685656195042,0.23330658552251757,0.1260967897098395,1.2795197786213923,6,5,12.08668973629712,14.151037492736243,0.47354788324155844
0.020661878053611145,0.32597507361465833,0.01560430128457956,0.23535610069881194,0.09815277138187783,1.3711968077838932,6,5,13.937380755194463,14.04162177303806,0.48262853875984435
0.03550695920109749,0.34866380245046225,0.01869783026404446,0.22704506814827677,0.0902726959810406,1.286393495196565,6,5,13.058164476056117,15.175526756588368,0.4730491628382634
0.028396008650511506,0.14597432445424374,0.017531685933652334,0.23867133145611732,0.06512565154884475,1.3603125063290074,6,5,10.244831263432278,22.50638505250588,0.509692373963669
0.04565974496576004,0.36367342285769994,0.014001756563889793,0.2307082564237248,0.0779328805003455,1.2845690287204552,6,5,13.884002798910952,20.00280141563248,0.47894080183153037
0.04900910010277294,0.3964669845407526,0.019402791296441575,0.22345440736242103,0.0790995078727114,1.303386320899641,6,5,10.635127431371949,14.165609566910192,0.470022504365826
0.04653784522863105,0.21374792706395265,0.0196916975941672,0.23167577400418463,0.08312074924155138,1.3689421792433085,6,5,10.6755657895084,12.676699542397634,0.48716555079842916
0.022344319400358945,0.23279342923373447,0.010438820397190284,0.22531712760309222,0.11120375692129368,1.2625733252081042,6,5,9.970099774481495,22.8100975707164,0.4928904574324097
0.02798942590598017,0.41760545243325176,0.01683792670266703,0.22962237995481583,0.06820106192620005,1.3455623955482476,6,5,10.500189497796818,15.087868183753454,0.48857869334642773
0.012163736607283353,0.1373187301667733,0.019453593498929403,0.2290017880963767,0.12567470688643634,1.3852261431590047,6,5,9.770322463555495,14.585096232907846,0.4983284249329567
0.02467124024780467,0.10895628625959623,0.01027732077792287,0.2224283442428941,0.06151765398367308,1.3816946219831379,6,5,10.38829238881357,12.050866657077334,0.48946411778037435
0.02726740420149639,0.11994762822518591,0.010073431785390713,0.23809416877282316,0.10686407698477153,1.3745110293183243,6,5,9.592473291674397,21.95923857589066,0.4975926160356961
0.04635557327373885,0.45625197003690293,0.018145163826697973,0.23458001226643566,0.06804291897006566,1.3337016873893095,6,5,11.002505771161523,17.334668897640892,0.4733826324675884
0.038224953804109243,0.48856437083255266,0.01484580717082601,0.23508153529887088,0.11663102972236229,1.3369473590196437,6,5,11.586199612356722,19.61198616615683,0.5024783784631454
0.01629168241758831,0.2708754044215428,0.015017447843488772,0.22632994364755227,0.08232980142058106,1.3747854240213566,6,5,10.483941259422572,18.44311686302349,0.503826889194129
0.0434571398464311,0.40730529881522753,0.01026719626314938,0.22523882347406354,0.09891205714829265,1.322100162274232,6,5,12.092822501099436,18.628108726914974,0.47201490112633443
0.04477492367332801,0.18282269732352344,0.017241281838912985,0.22314548599235715,0.11513112273261183,1.3899351308280974,6,5,12.339113707608776,20.297022041539662,0.49403110739924944
0.03344250677710399,0.2550697386164823,0.019817334635811857,0.23164280032393988,0.08442564626335865,1.2960078575890837,6,5,10.498808047852945,19.105501037101263,0.4959901746107079
0.015273303109584377,0.4144996405943157,0.013595022930197884,0.23359209999559913,0.07531137540978612,1.3081328526894562,6,5,9.55484127851436,14.816607509144582,0.501312151235072
0.023392957154270262,0.17404006470802705,0.01128512284369208,0.23072784129129256,0.09621457801689626,1.2867011494854232,6,5,12.04889273680863,20.04705707322713,0.4814615894262772
0.03762690809872933,0.44353895561897194,0.011036752771523316,0.22500708298175595,0.12073347194536589,1.372952707063607,6,5,11.11906886985642,19.752744982142932,0.4998254496621992
0.024292740076109768,0.1024713423793926,0.017344829488962425,0.23136020441927946,0.0896593779925583,1.2617723757427093,6,5,12.414890767839971,15.470183263571933,0.4851473482565302
0.022667472197851167,0.3856086564801028,0.010311245681841393,0.22230726881515234,0.07403213800061494,1.2660722583795758,6,5,11.694308578704948,21.766977727314455,0.48179234811213795
0.012751408178592102,0.18496548411172348,0.01228315221568104,0.22487966520596295,0.06837167220503092,1.3679267608741297,6,5,11.512276991681428,14.43519901991263,0.5013948741135188
0.02704550482472405,0.16425392637067474,0.012669125567921437,0.23278830406231804,0.1294646654291451,1.270487820209195,6,5,9.061260093842867,22.322911028084345,0.49000859840027056
0.045718194717615845,0.14190489802162862,0.010053229876516852,0.23125680848875083,0.12987987857484026,1.3210767871245275,6,5,12.974785732228774,22.2108933196133,0.47243316220713777
0.03953450073365122,0.30153369372245153,0.01905390910207294,0.22919663725070188,0.11432624606370693,1.2719964452613284,6,5,12.800016648031306,19.88048145598266,0.47166237856583665
0.048002254787664865,0.471113811765688,0.01885486507885158,0.22555149517595302,0.11339703167833853,1.3314677912935056,6,5,12.855220420080006,23.866327018534765,0.490296124043623
0.03226992979366332,0.46342720343322025,0.01646395519583719,0.22832622331588062,0.07575877442345488,1.3469856824887916,6,5,9.11135692389682,17.299620882212185,0.4832783530986868
0.0329246685760282,0.3283278547451133,0.016363701919896993,0.22837727997351437,0.061028420681452845,1.2784996414898475,6,5,13.47300751536386,18.568042364467868,0.4934907206055522
0.022044071193607524,0.4519928033257462,0.01488799352577189,0.23936029981452506,0.11506937841578853,1.3485482519484497,6,5,10.478358329765033,15.044441737532615,0.4967691253272351
0.03621151723829098,0.09098311584261246,0.010349461229331792,0.22747826168030033,0.09455977792428108,1.359507538066092,6,5,9.030746537210653,20.478673614045604,0.4950543263903074
0.03547558866916225,0.4604296083271876,0.01199901629701024,0.23928592322991693,0.12404270796552767,1.2705851589735597,6,5,12.329418098853203,18.593187721372583,0.5057727717075869
0.021877041802061722,0.04782874295404181,0.015189502429170533,0.22376346479968168,0.09561912110803183,1.3506579734454118,6,5,13.184198441003682,22.71849447875563,0.48200194719415157
0.012218405517963693,0.3704115333569399,0.01769532180686947,0.22660500836683903,0.0636027883147425,1.2965504532288155,6,5,9.735684541710652,22.879215097501874,0.47611461328596805
0.01844984707342461,0.12627711479473624,0.010564938738364726,0.228033502879655,0.12973373267115562,1.2726953910256271,6,5,10.9938533558778,13.839836769210175,0.48549458460375666
0.017708432712927463,0.3842884412170365,0.013315182521643583,0.23214434584774543,0.0847289603648265,1.3191823928845348,6,5,13.651340445355745,21.671342828493565,0.5018150781182479
0.01469761763576418,0.09561391662467038,0.01722934623962501,0.23652881088057998,0.11772626945075812,1.3692261636850238,6,5,10.220268263707403,19.341140926918946,0.4736520841227844
0.01594673333180137,0.026054324877220206,0.012843222345060204,0.23785166016888337,0.09656324740404729,1.3975384956863381,6,5,9.067348596915835,17.903603098508903,0.49057302064007147
0.027369698098441586,0.35712249083057046,0.018888115079058333,0.23185794223571196,0.12291530166842743,1.332086881518378,6,5,13.169555643445346,16.420303591034376,0.49561048230545596
0.034398959679547696,0.4312119680053951,0.01647947692950489,0.2266578133499017,0.10695153689337196,1.292846184225683,6,5,13.918975816670573,18.558490022893064,0.4741751647303719
0.011495207264358178,0.2503087578625162,0.017436093893114013,0.2332867688490078,0.12013467685556506,1.2903930923123426,6,5,9.175895163394744,13.17115034948755,0.48118218901288695
0.020236023984588684,0.3194605468045431,0.018909906544312835,0.2329864264788758,0.12648261116651818,1.30710892356704,6,5,10.608254281277768,17.827159424772486,0.47391874001386575
0.02087046659727581,0.31753957497880797,0.014981083609706257,0.22172755502993707,0.08010055325507885,1.3765341211478366,6,5,10.116632859294768,22.654716781768016,0.47041614511854013
0.02442509146860801,0.21308621129503938,0.016152526954547504,0.2363386588326562,0.11964842329776613,1.3463255189534928,6,5,9.105115503702546,21.809840314873494,0.49812409283082
0.017850127546358854,0.17644036592270945,0.011478268861980178,0.2393270358834369,0.10483043225080241,1.317239846684835,6,5,10.620111859996104,12.211020033602603,0.4704905418588407
0.025530069183176383,0.2469487090680748,0.013302054985067807,0.22034408880093134,0.11879033838920296,1.3802369889086903,6,5,10.170257318171206,12.266516262648627,0.47697407645685597
0.031812270013047386,0.2881645859726239,0.01689062954296358,0.2392572558728652,0.1148507426102087,1.3264002205361938,6,5,13.741433301849757,21.266074253004042,0.4894154872390069
0.03136562636555173,0.279383003482786,0.011455233648782596,0.2209195679834252,0.12038248604384252,1.3223553308400047,6,5,9.412742146030068,23.36876795136463,0.5048836785538867
0.028989696830231698,0.3128818255860126,0.012508303213918116,0.2265658820646489,0.08407998986129882,1.3412207510166476,6,5,9.100028456603177,23.356399854800664,0.47012453976044427
0.02188075591258705,0.12399556661780226,0.010509461726057344,0.2288184128807811,0.07288517227422446,1.2651406741144602,6,5,10.890825239858824,22.4429667797992,0.49366470392837186
0.04583651060212404,0.2589186417726823,0.017801115361007397,0.234888590534823,0.11280134892061819,1.3547037711949692,6,5,9.896149673876353,17.343149273877962,0.49456808041850103
0.03849838019296527,0.187985394853407,0.012090692233701702,0.2253704214219516,0.07387411271175835,1.3004892911461507,6,5,11.929172066488537,23.654522045069374,0.49258416484730316
0.03995960425584577,0.2665451765959733,0.010163729290778283,0.22452773566175718,0.06622694519452052,1.3241884656925917,6,5,9.848673062272137,22.256443288399836,0.48194145407654343
0.013482805229406805,0.336588768859054,0.019963448538836092,0.22321109531779773,0.10426688787484542,1.34201125359389,6,5,9.608255116352812,15.41664689420443,0.4723999334399402
0.03708409287493676,0.32654386887697967,0.018030411626920102,0.23126012201185803,0.10526045321909012,1.3893039898619475,6,5,13.818702800374012,15.71325945609156,0.481009164071707
0.02793592635526322,0.09003579250543145,0.01819843692564871,0.234201305373325,0.11540810571689158,1.2749843668453535,6,5,12.79713361549424,12.560390426935628,0.5098458432953152
0.010936843454223126,0.17120788038635393,0.013101132837273181,0.22711423210542184,0.0894935593255097,1.3528237288457294,6,5,11.755773802890907,21.012726625009442,0.48631407725195397
0.048509416617145765,0.256978651409382,0.01762736933535198,0.23766503694898913,0.06929685821235645,1.3212990363415191,6,5,10.052933502063388,17.484941442808136,0.4908331392429303
0.030944821392837912,0.14240073508451692,0.0196725361243682,0.23098523681601044,0.07689785923617426,1.2920369557686942,6,5,11.842891105610178,19.665503217210063,0.4919205160934571
0.0401333118624147,0.08158458265845198,0.013360223054494708,0.23959831701892892,0.08636591056886361,1.2763443931618752,6,5,12.600282757760723,14.743246221427807,0.4721630338246282
0.01829498731009662,0.29949946156033314,0.019429303681510503,0.2302497559769638,0.1024531286310614,1.3552926977978041,6,5,10.099365326508414,18.430599580097013,0.493994359469451
0.0142473326650355,0.2204368443845189,0.016066495720453093,0.23715514392151962,0.0803602270773868,1.3829814851177902,6,5,9.918151660917793,23.39091892096214,0.4851683379784878
0.02166433225686662,0.29999964344048174,0.017082708208535333,0.22519528708125464,0.09244027144926134,1.3998287931604263,6,5,9.00994552780874,18.605365542643703,0.472502167691905
0.019246938514113427,0.3891143654611637,0.012722498364602215,0.23259770031725055,0.10452780452380889,1.2623069153728754,6,5,10.79111670042621,17.42700829619821,0.4912263851956371
0.02154017012917437,0.07662008402737557,0.017459900483717213,0.2312168813522812,0.07438666694014799,1.3354281454108283,6,5,9.00493054687162,15.52233986267075,0.5052796011263039
0.019888400926236064,0.061041051237317734,0.010415165683710948,0.22042220307020935,0.09811890545648755,1.385517978554489,6,5,11.561121791977202,18.223586190107277,0.4793526294375304
0.03246174688811414,0.19051259853728578,0.01809934705108637,0.2287111900371639,0.06780526785271242,1.2777527187149553,6,5,10.213814534081612,21.160593041279355,0.5007501321427524
0.049621074128365146,0.23407511791420169,0.010954291664278136,0.23487994666898623,0.11621567548496184,1.3553712214085831,6,5,11.197363293921807,20.856968237595634,0.5063614069742896
0.029563797712679953,0.4201886993815121,0.017121633344274016,0.22929182913439813,0.09039909482229036,1.3455259339864039,6,5,12.52209898355417,12.925491222297772,0.49394825486758726
0.04979135768168606,0.04822439240758074,0.01777064598685829,0.23716017794485203,0.10672464422793826,1.3030071737752762,6,5,11.66054993152502,22.099319023864343,0.4930436219959333
0.043658991358662025,0.02222815293777501,0.016727745419675484,0.23326510221647098,0.06922257898240816,1.3039508271367055,6,5,10.215693630652968,14.217833538671025,0.4702018469953164
0.034944423997038974,0.19459982343168697,0.01306311930777738,0.22761670038716403,0.1187135492842272,1.3540389805302349,6,5,11.764039020749042,12.992872404928319,0.49067229493938386
0.04923568859537132,0.43989295509950727,0.011957144904457965,0.23624067008099517,0.07407621362030972,1.3298230003037863,6,5,9.852307907411596,20.27659034172725,0.5076506209339201
0.02143654970551841,0.3392361906507774,0.010455569982852322,0.2217821966384165,0.12376613983827411,1.3537204784521366,6,5,12.298674395144918,22.788497940662317,0.48172554491898045
0.022439571890980007,0.09460912291069748,0.018797204955599736,0.2220784345483128,0.08550688269263831,1.3316159471137914,6,5,10.024647923931479,19.207105539701878,0.4952136865717266
0.019735153953405096,0.4573210571999336,0.017470233049774544,0.2211910928536812,0.06157773234524531,1.3107596214264818,6,5,11.263887104059105,20.196645050461406,0.4764749638720322
0.02692787575687282,0.06858896082131193,0.017712035095689353,0.2204914844069304,0.10812245289114304,1.3775378697733673,6,5,10.601914171715034,23.717799827260897,0.4941241310858261
0.0135965925085824,0.18020497593492035,0.014495896039500366,0.2385949436452333,0.06394036251857876,1.314900628060312,6,5,13.583839396100958,18.936013278356754,0.4868342433570884
0.02564662722320296,0.1381073550219205,0.012022230743814725,0.22389051446008496,0.09996491712864722,1.2735600268539506,6,5,13.694387648076518,21.780702438941226,0.4745907522108126
0.03728809223570861,0.35056878110866296,0.015639709370669445,0.22650065762451385,0.07164446126695956,1.3345153750098868,6,5,11.719368276817258,14.444178303427062,0.48474953897795636
0.03869437008180656,0.18167768134792334,0.015154924876021688,0.23626572906249202,0.12392167399609462,1.3832263854743865,6,5,12.779936022333569,16.14546813857462,0.48654250661337745
0.025639520858014006,0.11881558192185127,0.01692207578818081,0.23225660416543484,0.10347486475797138,1.2780409126350563,6,5,13.549253135594771,17.449726560719313,0.48879473525547423
0.03410158763803542,0.30651584552259886,0.01732955352518009,0.23776892650487833,0.11206620435242076,1.3730110514744742,6,5,12.65148208713159,23.027571433042176,0.48636167978992684
0.025989091793792322,0.41802228012953885,0.01938073731178651,0.2356142187208915,0.1290837537050061,1.2855534375864035,6,5,9.583174385461025,19.856433466924354,0.49733221875795164
0.046286929930048064,0.21222328434385124,0.010366791651197709,0.23995717359170782,0.09807063828820828,1.325828649232136,6,5,13.839974151398057,18.873502120608464,0.4979955889755674
0.014584296450680122,0.3990784246114478,0.012332584536497016,0.2268808790650498,0.12425909072850831,1.3615081039742891,6,5,12.154646310909884,12.233684569031931,0.5047042273124587
0.048984921771483496,0.06921982464003609,0.013878897041413003,0.23414207853679078,0.072607610785102,1.3592894832120974,6,5,13.239282515142113,12.509194431602955,0.4989751513191033
0.034654102212768045,0.02886658386301482,0.01214610926028574,0.22750033434664366,0.1253079839924234,1.3779201829775423,6,5,10.26812134879292,12.038945625619032,0.5081677873971873
0.021506572256870568,0.2731309032922587,0.014689148974837736,0.23694539448299445,0.11572265625771368,1.367653983428697,6,5,9.535091493513901,23.52597125540022,0.49600108739570714
0.025793363377340138,0.27156574546208606,0.019015053546121347,0.2321838258585101,0.08467926567093469,1.3159144457458984,6,5,11.623935119665694,22.941735700408927,0.47673345912734977
0.029266819870509206,0.2915321498107724,0.016148045292443132,0.22092533603773454,0.07191271138032898,1.2673243314742018,6,5,12.70381598593085,16.207485625200906,0.47269687104377894
0.02351027535880916,0.12617720190439372,0.015419517505825497,0.22926958012338727,0.08555744724438061,1.3520880399057316,6,5,9.643642051487696,14.636671670137904,0.5053801855254546
0.04665292890039273,0.1377505928965099,0.011695837248135358,0.23191242905575316,0.07211837266464485,1.2620343149488977,6,5,9.025647577099734,15.661676412384956,0.47283218197952953
0.04044262891593389,0.0998755495441868,0.01698549632635666,0.22379582637669052,0.06901940515451599,1.318561458569076,6,5,9.542307662992972,20.40291854438558,0.49050790992222726
0.03281478448219598,0.3022287701931712,0.015491312978814821,0.22322873974995688,0.09342087770635728,1.3534226466796966,6,5,13.046071044468555,23.37768327895459,0.4971988180952799
0.04925180651604198,0.24073999203021634,0.01609748201898532,0.22331380061707926,0.10912520397035405,1.2978443114505616,6,5,13.121657461191061,16.059411461996845,0.4720945556642208
0.04597920035650022,0.16882075029392726,0.018522047105804088,0.22532522828241344,0.11377690766306828,1.3915611541362944,6,5,13.062877275239444,22.169527400155552,0.4805795139500499
0.028436730793435123,0.2991794253631192,0.017928793875372502,0.23910188737585675,0.10158308689527214,1.3178888407290774,6,5,12.90667773073772,18.724465108721517,0.47988392268597146
0.02869160132820718,0.19340635884745278,0.01739847796353046,0.23504118005963973,0.07299105280372548,1.3102012709772262,6,5,13.161662703950423,15.018308887272141,0.4942030163799692
0.029736373170176522,0.23821722392276626,0.01625769905121997,0.22556668050485662,0.11043907252851176,1.3837490052618924,6,5,11.2259138480376,20.742970105203803,0.47221694786031726
0.040639731837492435,0.1855056896059052,0.01821244231500197,0.22612551745061296,0.08073932820344809,1.2988400429135467,6,5,10.37932946577901,18.715141283095814,0.5070042673900258
0.02061284105695784,0.3381543207810447,0.011837615775743033,0.22023769532741513,0.08708100824990775,1.3857140580973122,6,5,9.493339480687863,20.4530342306206,0.4771234113377053
0.041432890430474656,0.19792304124802815,0.013840853583593854,0.22817403917350806,0.1230045900594676,1.3585034328187955,6,5,12.919381915385602,13.006021596869454,0.4768985544896498
0.01886266612515785,0.24238391467422477,0.011049377106744796,0.23364458346626255,0.08197357770363567,1.3868229408064112,6,5,9.983186723934487,18.742754944114946,0.4808566291717626
0.03788721367443912,0.467045877550554,0.010521705049788579,0.23891200016144196,0.06758598128702259,1.373590678735487,6,5,11.07737965449458,21.460133607152848,0.4876917994043883
