"off_mA","off_mY","off_f","mort_Y","mort_A","birth_rate","max_yrs_F","max_yrs_M","min_off","min_repro"
0.299343923436185,0.940601132909963,0.218694202026766,0.18152539720538,0.258600262713391,1.7744768174469,9.56821850987769,3.41361649750365,10.7483486626643,16.0880538599743
0.264130832051852,0.809870210848477,0.22321331926806,0.419248298704891,0.252135037435215,1.51671732538487,10.5748495747637,3.15874159552953,11.3490831730894,10.0195167339359
0.295165420367138,0.771094050622705,0.14869708526768,0.483251216346931,0.246566688717327,1.41152462062303,7.28984153548182,4.64913810082062,11.4575464976923,10.6841634494141
0.0226827400088705,0.966698948667301,0.079119629624359,0.516974629279795,0.240193742093271,1.34355665989866,11.3267361724943,3.2291311075776,11.5245531799983,15.9944372110318
0.0531134811359066,0.866314095816298,0.267553066045082,0.465596844636172,0.247616022699466,1.75222869556378,9.87791726637502,3.04792945866581,12.6320367075252,10.3859273144289
0.0660847978004166,0.864542100323783,0.0336570350299127,0.386391348507834,0.321864926536172,1.30718080181038,11.1252422696925,3.07273234379016,10.7548216664259,12.3030786326317
0.0222945238004099,0.929304203685851,0.0582978028501107,0.400963012654111,0.288240805365852,1.26131369136089,10.3976669577336,3.52815659239318,10.9826011967161,11.2553283419336
0.272153278991238,0.939055622614191,0.243226899146879,0.409290647952319,0.256883354991351,2.08899394280298,11.714258284133,3.59015309284115,11.9388517863989,15.9915041565092
0.235999336265909,0.882321409469298,0.272172853599583,0.514007676774488,0.155463716737338,2.12536180523808,9.45861730371917,3.83296658709906,9.03656749619667,17.0016398822637
0.084994685256797,0.925569504345815,0.173791930572961,0.504561539076504,0.221258223202909,1.42377516689004,9.45222413954948,4.78773215367123,12.6241211511994,13.224487796214
0.162543490110959,0.707497930101921,0.115402560440787,0.305647838832204,0.248459548041407,1.46106536706129,7.19574321373317,4.09229541726886,10.4155937706495,16.0070184597854
0.220409384807541,0.798386944898754,0.213421120423733,0.508796051971703,0.198352411830102,1.54937036222935,7.28108227124595,4.04057082268037,10.551027533324,11.4501169746467
0.264903021133171,0.864943511255041,0.164059647259932,0.467832135770624,0.158149353906296,1.15776180092041,7.52769325043989,3.13953588319722,10.3027095571773,11.1335026124935
0.244069932086583,0.821734613872932,0.164573907380465,0.417566055795938,0.297092369107573,1.55481270347443,8.98864600330723,4.57675586080551,9.64735616010986,10.3836811639167
0.159059946379789,0.873890843714721,0.190021476741301,0.464011458772236,0.110654126307127,1.0949087989144,9.21377768490227,3.89714691198709,9.86104703337546,12.9206389862669
0.117215867206481,0.92523263647885,0.291937886789483,0.44926544262056,0.170156832223424,1.84243821050018,11.4691908733462,4.38327593570249,9.11547344438312,14.1073353804601
0.173713677345845,0.752580093475676,0.216774029543028,0.346642120259932,0.263877996545504,2.05049926545496,7.2305749076856,4.46086249284192,10.8224130504305,15.6326680583568
0.021945827106489,0.912275595996367,0.16930311734353,0.183767587406348,0.210534683374748,1.05179019879558,11.2326733044369,3.37562155706652,12.8077183500568,11.3400742925602
0.154635291750367,0.792691596709286,0.194200262290087,0.462601810385576,0.263737626145259,1.97833397489307,10.5125908021011,4.36451620506533,10.0569430553324,15.4931531412643
0.167962292818196,0.901261121459897,0.172190344558381,0.328765527441543,0.318952189286115,1.73094934311895,9.32742305819883,4.2896817981087,12.0084140980146,12.995992461496
0.181467040620586,0.889908229342428,0.112396400033996,0.508868923319546,0.14838174923675,1.04841465249297,11.644349822411,4.50627188252776,9.03044778166058,14.8734457897831
0.0786701859777365,0.90688875266242,0.111442410287728,0.15715387924567,0.311082255945392,1.49275792080654,9.08087087822832,4.10454132575101,12.4539437219759,16.2515158799839
0.270106532909725,0.840953042490181,0.0478113985677349,0.547973840897594,0.232930811487053,1.26936623726554,9.95892129599751,3.43298252077451,12.4780988340269,16.5358336397898
0.0104799873026744,0.9030042893482,0.154587573429657,0.456033026842768,0.315407614262223,1.66736527216134,11.204326809147,3.59952753818148,9.64946386586186,10.4102260286543
0.0546281029523666,0.944828200478325,0.16258982980196,0.347432513818794,0.257818903522056,1.55228718296875,11.6629275591125,4.16931415094636,12.5578883101619,16.2623720563152
0.20522586028193,0.9671116551139,0.134054706206917,0.382776105070042,0.280329927847451,1.6577971230698,7.81320962696311,3.52248382590346,13.6201423068422,15.350891720769
0.119801694735932,0.932494252346157,0.243950498965367,0.386019642688502,0.144976564707242,1.55725771176568,9.41412583339172,4.48700680041719,10.3836491124252,17.6432502958003
0.252917368277063,0.65394601977493,0.117599000260986,0.355881078217971,0.321609542338461,1.90220778830797,8.42695072012361,3.21434970353069,9.30313706751999,16.2383584449931
0.191771494454854,0.783224905074185,0.182309158756575,0.164187689977197,0.295671874031538,1.38221616596491,11.5762167602935,4.0307099435338,11.6232997234557,10.5599493545079
0.0427933966175228,0.878417633598514,0.224416897435962,0.375803289147548,0.311792621979877,2.10422621197907,10.006029375886,3.3925108773365,12.689269083333,14.9078254655375
0.126331846201635,0.972704831883953,0.269710480772217,0.543919632277503,0.095328915556068,1.42879126755091,11.7868732763993,4.8117055319956,13.1782285964858,14.4234476177581
0.279489064702523,0.72389360664829,0.209289053701495,0.490839960541814,0.0977168057484458,1.24160118388244,11.8407647683113,3.85818691997893,9.27160670706767,15.3648103368153
0.222778258978176,0.682899344991903,0.0675959503491145,0.363521473561766,0.231628259228341,1.01823331346248,9.73914924665052,4.35612292960409,9.0909807468052,11.8292123071818
0.248721327150702,0.886138886603106,0.178658577375267,0.266185358532774,0.29356226319709,2.04940037890068,7.85351123329497,4.18176293330317,9.63015047251878,16.6791509761819
0.248020938172917,0.896297083325723,0.252123838132583,0.415260759985954,0.147495637561229,1.37735924592672,10.2383435034302,3.23322769426442,12.9026295897785,15.0225958322675
0.00525640209092363,0.91577693312751,0.149470539286528,0.4474442442087,0.153452721309677,1.10976712095897,9.25499998287046,3.65221962703063,10.0781190272991,14.1829399306255
0.152604925197629,0.951766763124029,0.0826490852118067,0.463587614332925,0.235266368716788,1.33827471002705,7.19514990545337,4.96262923679052,10.5813111302383,14.068150424413
0.286779970423632,0.821286045176419,0.125656416732633,0.203823410041318,0.323028743176479,1.72235912080665,10.8837810650667,3.26956082287891,9.14314006304365,16.0107933211474
0.224826620736877,0.95151076312824,0.182381934006742,0.50927419263131,0.24167014661276,1.57809792183898,8.24674540366202,4.68342698567924,9.57424283659512,10.6608860530137
0.117806832511615,0.961415944915185,0.0877703878188013,0.16697094083643,0.327491614866118,1.51350780349622,9.86963682932424,4.59631501746773,11.7992993496742,15.5250947324191
0.187815048989583,0.836963268282223,0.0735196009235083,0.405691197585857,0.326397149120296,1.73253213405659,9.33240159689313,4.71616553353034,13.4834783810466,15.6425895462016
0.0654695162567304,0.967194796451614,0.28283569676164,0.474529352472188,0.128837831980264,1.48161317734939,11.2679568064493,4.54993246788075,12.1179032956347,13.058566506786
0.292300569300724,0.931064574484615,0.200693113008309,0.515607720853371,0.318944436904683,2.1740370272331,9.695229521319,3.49676218095233,13.8816440116932,14.0742185676612
0.186624002791764,0.963039113564538,0.0036142345561391,0.475365015417961,0.29395143853887,1.39776097266581,10.9904657310884,4.98448528459176,12.6733839474077,17.1425725831624
0.277783547586862,0.754169138180695,0.207344641720326,0.312582728218434,0.207139725898834,1.25308250358934,11.3285256444642,3.2749444442449,9.59328453924637,10.6800189297635
0.261075668334408,0.879714689446169,0.141966077987994,0.341961135522779,0.186626323656961,1.24392710466605,9.60308879296672,3.90799835852197,11.0071258512435,16.7768640797143
0.0967858803023575,0.980281511356677,0.21049926816529,0.5142721724037,0.214899957590343,1.92969188274217,9.25528169912324,4.83921860405044,12.5500085527378,16.3261914661664
0.139206096317801,0.986523852920311,0.297026017357905,0.385769429949705,0.197188316684887,1.81868989204782,7.53474980046382,4.88648318031715,13.9990342605767,14.62614638874
0.233587988837824,0.647555851988336,0.0110968358502524,0.270802759649477,0.318949837464156,1.0947902795035,10.6738455870313,3.99250114019097,9.69630528111188,11.6549484700824
0.251387966642417,0.983077971253031,0.285056570926558,0.172415157323773,0.224134424401634,1.79670372769787,8.55788388736641,4.09819215006064,13.4734691442563,16.030854101681
0.164954346599527,0.778630181315001,0.10777174558094,0.158453672959833,0.221126099910743,1.06663553138916,10.1277772319129,4.17492799098402,10.1429505026833,17.7731639439112
0.0556278764901679,0.801625852803324,0.112165156467366,0.43429669701641,0.23723788273157,1.26855650294851,11.823092109796,3.77702599050535,10.2300171774727,14.8116956047302
0.274020786016211,0.867017531180735,0.197829716723663,0.490646108174543,0.163204604175394,1.21447800806219,9.03212407909608,4.98018371301831,10.1676809908736,10.3934540365542
0.11429135770156,0.696833364680224,0.0434708154976327,0.38188177631131,0.284861228759646,1.24057836829016,8.70594948037656,3.6180258628063,10.4857105358003,12.8022447072657
0.171047043482577,0.887965675873609,0.159036118839261,0.518049693034974,0.128125036868015,1.09487084538824,9.57129852559125,3.96837712067046,11.1923105713891,14.3396775546776
0.106141436211641,0.927087693811698,0.214031539402606,0.503290566996146,0.179809609350844,1.73181304089328,7.94286076896136,3.89570486795572,13.2260246371962,17.7636478963529
0.0343103714691787,0.960220988252904,0.221619761653442,0.263971252939441,0.248338215821182,1.80547903807824,11.047733710318,3.91007381879565,10.5959619681045,17.1878968059662
0.0541413269531107,0.740951106390882,0.0472110835926927,0.512418699496458,0.232088596394819,1.28851676921104,9.0911932035046,3.47293288698135,9.5823316261694,17.5361440910685
0.121332020865861,0.868796810696582,0.0396534384155787,0.380966161740357,0.207682184543953,1.04816925592649,7.15517765301242,4.79571414728098,10.8473975034655,13.8486089662429
0.288748244098039,0.879158854121502,0.18674078827199,0.173483602501893,0.143335363362221,1.08606513371723,7.35963539454155,4.90956412671514,10.5808529506828,15.0764337048867
0.230244237048153,0.930044107640322,0.153076133176426,0.282760848022467,0.255102149230514,1.65905237637824,9.30359178336452,3.15518853947721,12.8091058253752,17.9054833044985
0.227717644735446,0.838940352990389,0.136783788824231,0.541315181470232,0.2271674593327,1.64698095391168,9.95951235273676,4.48191424040792,10.4858633929759,16.154394714775
0.037561295513527,0.927257728072296,0.150466254098337,0.298871047408732,0.210539160745816,1.17521007833772,8.98257076310902,3.80127845918847,10.4746057627036,12.621670590593
0.115221998616151,0.759236417242198,0.230524208720011,0.403599863990354,0.303826358712015,2.05980995408549,8.11005949820123,4.93398861106678,10.1162160299063,12.5331150305056
0.164496613923223,0.95329539624976,0.143294050558938,0.237675255942366,0.298613087202484,1.7573244962263,11.7449910871478,3.87361299393703,12.1420537237635,17.5295017775193
0.0012136185654772,0.985731807369734,0.253920480674482,0.284162141313062,0.152972843458667,1.42282484598159,7.69001383317942,4.98308240767466,12.4054446591499,16.2706185002801
0.0373846349913902,0.87633698508488,0.120629227535202,0.298669713655088,0.312644548309245,1.47291202043667,8.01289449093182,3.78683629663977,9.05438775634833,10.5236032178381
0.10512319025099,0.894258324557457,0.251609805426093,0.374210754738799,0.190581060175194,1.48465429983304,7.80617497238992,3.99522481356626,11.5313509077168,12.6057644994319
0.202784016922269,0.928953022591698,0.229722387100873,0.471460039589421,0.0738754544936152,1.08113917330805,9.69370766232377,3.96737813825789,11.2965997804782,13.2137427662759
0.260417116644024,0.894531184550837,0.123687321652374,0.379373549404491,0.316199800035941,1.95975900922735,7.24151218498529,3.72037091695056,12.5840897780828,17.12554142958
0.183871147269516,0.96051471397389,0.269075637572554,0.535138461881043,0.15081004151947,1.61637863740141,7.06868778018729,3.91407539243564,10.4114184573742,10.9144145621782
0.182461960445256,0.725412130453386,0.0875369027783341,0.456268178238518,0.219091189332179,1.23669962829298,8.7133353204503,4.5564123520582,10.3435101882983,13.5098149483718
0.144544829953063,0.917240574547215,0.0134355248421449,0.544659913151766,0.253047312575084,1.26683856716476,9.08460548274563,4.27953750216613,12.8975540887322,15.1700987094017
0.248398417043003,0.959689929812127,0.0148891864828987,0.366438942326394,0.258519104571485,1.14738812197125,9.58025292628363,3.38198193937009,9.11153613979029,16.8907302043398
0.282949117241165,0.672367111324997,0.157082192973287,0.380067970610864,0.317883923393551,1.63181730780455,9.12323240762762,4.18155700280867,9.37658579923024,10.517619243424
0.218845958233486,0.947136994569005,0.126182347342258,0.548181179202229,0.193029881471491,1.20661563185178,10.5695630996279,3.10251026258024,9.51462324710603,12.9711489303048
0.0199663665094762,0.947080919317961,0.225945836004046,0.276457496145483,0.115272989383224,1.32474958788453,7.49785389205176,3.54847002412227,11.2333511376041,17.7340681147194
0.152576706119986,0.807565427375718,0.230465216943888,0.278455491532382,0.289449682575891,2.34957082512104,7.03621108278216,4.61790843641768,12.0458630496747,17.7733286116423
0.138711691101177,0.74026545143363,0.120298282979999,0.521871383844461,0.317837701920578,2.26369964587034,9.23678376682231,3.11065334727848,9.33912386138382,17.1997452659998
0.157480874504135,0.79135282226109,0.0194858487600982,0.491278858849425,0.233955582018154,1.17545698497079,9.48701644665294,3.48572942506184,10.5617792768755,16.5064054447887
0.191408710758317,0.833112676008113,0.00711108609927026,0.503570667991295,0.249193029961518,1.08408749110938,7.34127883141429,3.46693479845096,10.9646879105521,10.8536279647819
0.163009474923387,0.906244240308368,0.173548327196435,0.252140495468783,0.254396750390879,1.32854241396056,7.00632433799602,3.25273308894301,9.55574783902898,11.2400648687754
0.108883761586043,0.812116522575978,0.144340205019108,0.380377776780461,0.154762271772951,1.06375834479283,10.0591780879407,4.46641500476518,9.98275465031215,17.2426117311693
0.236770329822871,0.87060499194365,0.215409063581028,0.378988783114407,0.117672591492172,1.28720489336533,7.74718923121594,4.29012693004396,9.77465447473471,14.9456848960426
0.263001971349149,0.973133274434776,0.256919403417867,0.403964170559078,0.253651510956304,2.3388929602824,9.81929462655041,4.2883477251554,11.2909325460014,17.0741717022618
0.168993712963654,0.72143366182432,0.135925857035535,0.417135789593444,0.285351709660517,1.65564079594874,7.09824619873044,4.6835185957048,10.2621600404529,13.7085795697492
0.26765124444298,0.695279494632942,0.198481167148096,0.486246725294379,0.316908507328111,1.84123499944598,8.25166579768667,3.05366597830426,11.1226493365685,10.0512770582546
0.190542044007018,0.704465847650521,0.0579391089408629,0.180028232182082,0.285474508240591,1.07165439916445,8.86438079131378,4.8357106726524,9.75121634893032,12.5628198591012
0.0235915784685194,0.804935164417574,0.0374223139431383,0.522251614058211,0.223607371073882,1.27713225463125,7.97976526902744,4.29286909444824,10.8098079282337,16.7837368047242
0.0476233574412314,0.875576921100627,0.20484688175658,0.19191244339158,0.227775002185164,1.25597480042366,9.6241662132973,3.24599636407732,12.5445947235862,13.3409324255739
0.157317458908633,0.837580335295336,0.191762861755472,0.541030377420226,0.253032147406053,1.63036888978886,8.92958872121475,4.23232359668228,11.9814285187811,11.5359938175001
