"NET_offtake_m","NET_offtake_f","mortality_y","mortality_a","birth_rate"
0.0984044160327786,0.268773455485125,0.168869273497642,0.243890661672076,1.26899754370301
0.185313714853164,0.162304957596237,0.277486570313032,0.317025753993233,1.24820738630934
0.205159343342716,0.0206387436427302,0.359335435245396,0.148021858955063,1.50175984049251
0.0963362931200839,0.244541442830978,0.199581574086851,0.181279916651636,1.97618222849672
0.310509672262966,0.0345282979455628,0.175891596003919,0.236139121740375,1.17887256819631
0.334073008330577,0.309337186598933,0.341471828199754,0.283579834927233,1.31134649078954
0.32440711678656,0.0133006598118804,0.209279549218441,0.104964575130631,1.73914438918158
0.279774685777958,0.238640499023377,0.341266348090774,0.179187984456202,1.55102993179817
0.0524219131437871,0.247924771988996,0.277841265115089,0.182204688816384,1.25943970712753
0.103945768455164,0.130991585819092,0.205400181799982,0.166853840895836,1.36163339393371
0.253308440564555,0.313711403447497,0.176429406393634,0.203520084056429,1.9236385109615
0.203474937918867,0.0244023875578865,0.355134440247744,0.0511399980132701,1.13385569371596
0.149830156225421,0.0611442555737924,0.252553913348186,0.07944315474365,1.16045615046942
0.141510513330707,0.202378353825255,0.221168136043398,0.061793940593373,1.8342147779423
0.2136672036151,0.232362094999263,0.356334481116245,0.0850631259078905,1.90946537457315
0.137205637624976,0.132620436451059,0.360621516405349,0.0543095439112242,1.21656548370069
0.111218230584649,0.185581761226217,0.362114153837296,0.124249285538984,1.29216385668653
0.194228995703174,0.00351585446642852,0.352714821387222,0.154085399191267,1.7710670901027
0.129546490799689,0.113553495815965,0.276779549699108,0.0650292417996517,1.06220124940928
0.108675300357022,0.140501487524718,0.252918138085311,0.0598673874455374,1.83250541473541
0.203010679390245,0.300248089740111,0.17953968381969,0.125424588725841,1.63544459609327
0.286829201693449,0.0754394216050049,0.228992465670349,0.213471387301518,1.46624667355178
0.0542808349338966,0.00193812174736708,0.184224515081884,0.0892016051241849,1.75688013743995
0.0244977112768032,0.256020109024138,0.201362508179422,0.2307651599178,1.29793515279582
0.242757804365226,0.0432655322819296,0.299446055589011,0.243571862882538,1.3770296869859
0.23183495113698,0.0775110352623593,0.334909124631441,0.160974332194644,1.07012712963008
0.323959732805967,0.0263298244893225,0.316203308922064,0.263705440791878,1.54487613869197
0.200758570701338,0.242686162264784,0.372828124805656,0.2522328288981,1.13217734652898
0.129782353576956,0.164550487420138,0.318047320316039,0.203163831005873,1.47286345218105
0.118144159203186,0.0362165705043464,0.344773303460982,0.271903540692889,1.97926986145576
0.172607647888342,0.220151741357442,0.307556488995231,0.324791680082029,1.75229302188955
0.221995067992184,0.276600933374028,0.212935839934181,0.190003388373242,1.673823720419
0.121880670137973,0.26085472279077,0.281379272983444,0.0736633236005735,1.53040272042224
0.299467401284502,0.0309527077467185,0.384544263700087,0.234334676334423,1.64051098651314
0.188385511738829,0.211812158406654,0.352508390700357,0.0878412016702034,1.16062658098138
0.0347036490341388,0.295562429747709,0.249836751266906,0.286182289028636,1.97498408846184
0.276864885675095,0.0100759422720065,0.273731451329723,0.141196785732361,1.6626969525854
0.0654407439143704,0.302083821540535,0.256947020190011,0.2261729411613,1.1566334403511
0.129089213655321,0.16579327328627,0.240679814220394,0.112419114271882,1.97356998526028
0.248540831092742,0.318900031135645,0.155075785071915,0.0666683737505674,1.18849070556129
0.252417928164538,0.0665797181440108,0.229422497416445,0.279669553346466,1.65340975463332
0.120371520276657,0.0387234985103044,0.351127024849545,0.117084091196842,1.73997914667135
0.0766383216441823,0.269330142103275,0.201216515532008,0.165037523146942,1.10006487906594
0.18677597537408,0.231008741362509,0.377167484538211,0.245623271925605,1.30420624030946
0.30803827239839,0.153805624621747,0.273524832317024,0.195152433149145,1.5955460449874
0.103286115926223,0.157084379010337,0.184891916084703,0.208173213619421,1.50946949885102
0.119572338046226,0.321087800547042,0.371661730270053,0.3252802553363,1.38815216522947
0.047360402077436,0.214599184880415,0.366675059023849,0.207689244219033,1.19001082328719
0.308069037024395,0.171370012877982,0.245882383857603,0.200888561747146,1.16808847443895
0.0435225128271631,0.111419512131053,0.356409459880722,0.236257279176193,1.77961944584084
0.0553102927461495,0.227478246844092,0.195834705325076,0.172932911319447,1.71160869439743
0.255267593858573,0.0831021245356798,0.359767511194455,0.0561530587291792,1.43651575410493
0.321863030926041,0.137916666033721,0.314788973657985,0.2879078914966,1.61323710521884
0.294305148195614,0.239282296756471,0.283433129820955,0.313782480804431,1.94519230574893
0.0486206954326746,0.281146020846869,0.312875932947919,0.197444244944213,1.09884326169628
0.17714246220852,0.119177618978674,0.204237247425696,0.118281649380766,1.17162934807993
0.0174279935019799,0.295360656315317,0.225239001403027,0.307322076921036,1.98225292910697
0.0634632827897789,0.185440372152267,0.164790456136141,0.309604494381026,1.41360833742945
0.131528837637317,0.104408425002652,0.201701415551343,0.221115316194497,1.32169393523935
0.204863675585668,0.207372481045121,0.219044226714992,0.31286549504444,1.13195699050678
0.27072739897677,0.0421364689039327,0.250597698381823,0.270506174528114,1.22864862772972
0.235143287360424,0.04186530038442,0.30029006740278,0.176425442656155,1.28835449765764
0.321631478270589,0.121599734873023,0.285091874563141,0.16969053333496,1.80259865368907
0.2178666781024,0.14736514526232,0.271505167096219,0.314182622773276,1.33421401041094
0.0580045857660943,0.0647862705527302,0.199409362369694,0.0999330384103516,1.9302171846003
0.153331826387611,0.200452729894469,0.372818471066561,0.226819602512161,1.52952438821286
0.190347581777892,0.152007234388275,0.164364143392793,0.0533908224950284,1.59237316480948
0.279898905311164,0.323572910428433,0.3905628637271,0.111718421042499,1.90957810794124
0.234757456372009,0.261168617990056,0.384230049944198,0.228478717891626,1.6461522238919
0.0723384048131495,0.332132472676123,0.206246192321915,0.294884974207426,1.10073773341891
0.322572042685307,0.316886690143792,0.261543607499462,0.111868882067037,1.4997273344906
0.030555656274017,0.194264410982165,0.341239201346261,0.0723845076115318,1.13525837542203
0.339508634598354,0.057243255052573,0.231905145002744,0.0890276028585658,1.28564899336491
0.275032269753548,0.125691678710142,0.155921504676377,0.100390948312867,1.45705103410132
0.225971417846307,0.130181023124187,0.330284037490014,0.22706410557413,1.28857201848282
0.0326270645838827,0.0230199469726891,0.276962204789231,0.179419514754796,1.85937068137323
0.0378203733750554,0.00636587831282616,0.213160039174289,0.0721119838323062,1.49494090822069
0.311430399071395,0.130678452100948,0.290809801429923,0.288347784403641,1.87471172019659
0.11575499532473,0.0418188438623687,0.375116112021799,0.0864118583013406,1.49442608443518
0.0720885037743612,0.128248471770082,0.241426755091787,0.170587543584328,1.51918871568372
0.0687924528882196,0.0450288530551726,0.239788107785897,0.324281554894737,1.28758534969197
0.21862648388421,0.229645438452783,0.382143447239097,0.0893588852115534,1.308275519656
0.181086402838138,0.121964000159004,0.227325882875558,0.134119345118887,1.75382552524867
0.0819271334726345,0.165974799418215,0.202676081228961,0.218746182261233,1.55991905539319
0.0703737136875736,0.285520746393516,0.350841546287201,0.283003154717938,1.42349295303694
0.229525612742974,0.161516660814494,0.365347199781943,0.19194617369147,1.88548548799263
0.276621641840426,0.0401435605715844,0.223160928234051,0.320088064705546,1.33658733747799
0.105802624069133,0.334510125465954,0.25252764437822,0.287452145451305,1.85289397553844
0.0187763439710466,0.168663413570947,0.172663263500785,0.176135176116411,1.37758336168127
0.107835526733862,0.212444214671861,0.213436967655219,0.272002513680317,1.13237215176691
0.109576231724123,0.224482225579056,0.240242291307641,0.0757722840544265,1.81976795249202
0.0138772525692359,0.0778208504415029,0.388599388380011,0.202386797551792,1.69729833414547
0.287945505091377,0.126083427033809,0.313592075307999,0.156989604130239,1.17605659687115
0.029757853376118,0.125143709251716,0.16429457536547,0.219886287574117,1.58882510461615
0.32713946754002,0.100188452197912,0.273951855899644,0.182645277507425,1.15047715547741
0.308186816509098,0.12711730104342,0.310872075737268,0.241040073326838,1.40251293096553
0.0233931909870259,0.305280309576451,0.187117964035197,0.13101790148933,1.5634127866856
0.259779671982605,0.21344690020045,0.259000106398883,0.209385866941908,1.54123826234199
0.24991364095146,0.205181122564416,0.28407912448959,0.162715021185293,1.59013357020016
0.199360412595813,0.0792373028306402,0.154448695983202,0.287916113148066,1.77279855351801
0.135042849388405,0.0273512142821634,0.298723002068297,0.286833532150654,1.32688343980423
0.134691692962055,0.19205883876211,0.259604332626174,0.103170336736511,1.40776651602723
0.0503273787041004,0.301263629270544,0.200442914735642,0.301468789287305,1.23649116133774
0.175728619490706,0.157209744936012,0.264880244680057,0.286565121886486,1.15037138495688
0.0652396673140228,0.268129679692157,0.228427791428845,0.134468971592822,1.95726705161899
0.104446368329871,0.126292011838483,0.361164974473079,0.21071808800919,1.99100507084544
0.287444776233967,0.144670182680597,0.242916225308512,0.223443965526752,1.51469772665973
0.153533324499728,0.207196803245311,0.352091622207279,0.202440454184554,1.41006417850433
0.177329614187896,0.24917635264893,0.232122955896199,0.167761366729425,1.62448921129629
0.00392357750059664,0.284534762092683,0.346160510296049,0.14550456469327,1.7517524373016
0.200381444051234,0.00744923208495509,0.277175105815561,0.252427951040364,1.35247754894014
0.0303756673115403,0.12580959253913,0.297077433489112,0.271819096868792,1.51693536939654
0.285738450684229,0.150864533863047,0.155985273635306,0.313413052605324,1.58723479942847
0.212282077918456,0.0531008487943234,0.171869593648385,0.0700913294648305,1.91375925806867
0.126096262434409,0.219975604757116,0.223405553116766,0.257725716817734,1.73223063912502
0.221461767795271,0.119899171614237,0.288872365951299,0.187189331307054,1.22603620429036
0.129402858821857,0.0618318762334324,0.174226956407633,0.134072243663304,1.3722705183245
0.000894146127751097,0.039180454628217,0.159539299275773,0.319877340619355,1.37437965483562
0.284802303016074,0.068157225928925,0.258374163942924,0.0909651372530023,1.30194794397217
0.307733669188572,0.172612713003464,0.211974693674297,0.14520233159649,1.84791856612513
0.1543834928904,0.00991995455991849,0.37353837621978,0.298095401815269,1.87615381498139
0.0372971520910864,0.171026756046087,0.206126959085237,0.130921404404484,1.47483247908165
0.328905853155956,0.308747793275308,0.357594729961734,0.243734488969188,1.41965352097414
0.227216633705574,0.232174088759353,0.187541594459803,0.126762436302817,1.96435209627616
0.183559582447675,0.26966410249288,0.163485666340188,0.185777130408958,1.67705318252624
0.048462090113468,0.131679072598711,0.246126112224988,0.051284327810104,1.37902757334203
0.0657576059114295,0.217423315516606,0.218548983624583,0.202800301574705,1.18554767676128
0.142456221231057,0.107835332579892,0.19143849263505,0.0816827089637816,1.14544663124707
0.221984687265029,0.160063397318244,0.254950034449011,0.328654109601468,1.48204012108927
0.145016530062523,0.0292935963719185,0.325124723804288,0.321874881694729,1.95254296206285
0.191585229299247,0.17152627297558,0.284026681185805,0.0814038841489432,1.68136348073044
0.283739087776788,0.265718075401988,0.367893302486913,0.162652367645178,1.57950442175136
0.0881006037153797,0.287910890386407,0.210312643479125,0.224912991461118,1.20403065365811
0.259301844944804,0.25578690754661,0.281692074014136,0.0576772457785783,1.61965600442871
0.203895891338442,0.308589940755984,0.233202330538811,0.0540651053502271,1.98437504455412
0.262174850524385,0.165852222038275,0.289317388074665,0.203246751643224,1.72282523749516
0.160126895519887,0.219498084590366,0.175980582616752,0.201438250830584,1.22717239743065
0.196903089582989,0.304685824783617,0.335786351286981,0.324400334368754,1.96991594754239
0.106853265003043,0.0677016461764346,0.200380421625962,0.298276651754587,1.91608022749242
0.0802815056945528,0.0898571144339284,0.242171369239292,0.0940958145876117,1.15694413484515
0.215093407158121,0.239123661769485,0.325325977068802,0.155781905163521,1.7579283756858
0.291559325127006,0.0999412551949956,0.205639609646745,0.261839751818517,1.4499315283556
0.104996110798365,0.0561195237709717,0.311750844203948,0.248863650687469,1.64113374176803
0.26233626275238,0.246914487396987,0.200141704401956,0.329748500619274,1.69337556122138
0.0262795267162859,0.335686260652689,0.363992987961322,0.32577387260232,1.53323617220043
0.199822917594838,0.121477285612645,0.369215702585422,0.161135035400957,1.86061193952683
0.155816056674657,0.319537326968317,0.348024552611442,0.124125301170832,1.06737327039972
0.136566963971591,0.0193627455393155,0.219094444290525,0.12102842350185,1.8960966517696
0.333218318966122,0.174125481081191,0.224337590636156,0.274014339271784,1.15621858775636
0.0970127815810242,0.318786123763918,0.208054020749399,0.278749844237027,1.77208168860981
0.275460601870115,0.223140002770218,0.184163366297673,0.21524133049155,1.50185328790284
0.0404231755677788,0.0380618159027882,0.33954463163754,0.173548152677661,1.44127561848683
0.0943791877975892,0.284239666404904,0.2550929012443,0.154203438154709,1.51028137437926
0.114679536600062,0.165344531592709,0.356362631953496,0.220439905212664,1.60603465917579
0.257166324401958,0.0903779466315773,0.383719957654376,0.188580759136512,1.57779188858355
0.25833672826748,0.249983930571856,0.182646531318064,0.088749494698056,1.28104260600963
0.126701312722159,0.202103406932809,0.395464866702922,0.278831171403581,1.43116047177378
0.202486926337446,0.0721849577664253,0.283161824529927,0.28507757997271,1.54026664656411
0.0818051610041964,0.117417352383212,0.327217606600019,0.15977102322999,1.99945568789775
0.317283686554773,0.291817276578392,0.187991358083254,0.262967326423918,1.57352650435243
0.306303651795306,0.0755397567722984,0.399506326591287,0.231362938694632,1.43021947385829
0.190409350839229,0.327239044220252,0.232195835538645,0.322589032367019,1.44184758255512
0.284847619958636,0.124783724634071,0.161489955242182,0.192602342824253,1.17932782693044
0.0310808464655047,0.324681962717814,0.350467553118954,0.321507672559627,1.11607548849918
0.253424982320141,0.263476910055123,0.157053033977904,0.187583157743281,1.6497266508247
0.175085634412849,0.0597379332659384,0.332865428109234,0.229365884022539,1.80990537801194
0.0903523649100433,0.318962405633077,0.317809653623693,0.289762061342132,1.80575960731073
0.11534485546577,0.232021029321042,0.186176938081405,0.127869486810474,1.74073621946631
0.138024146002681,0.164227769907477,0.302949566048844,0.219754089237504,1.21888793859329
0.297535477533964,0.0190909908309653,0.189989093525591,0.205327644122703,1.58927969488576
0.0744709312136383,0.204127435272492,0.203487014913163,0.235239675610627,1.54658535758318
0.201647535312819,0.158035295742987,0.399431013933028,0.266725472603501,1.14357220944665
0.0610750736097149,0.00367362206782214,0.281163225851685,0.229720643912002,1.83701532443784
0.0852702575387652,0.11616067390305,0.279798291572352,0.0528769751396049,1.93872866160133
0.0419314598201839,0.00894878086501686,0.240000297932245,0.327713525845984,1.07567243231837
0.325205019874942,0.157444105068932,0.298220758979744,0.0840926216590107,1.94316354123941
0.298180420231642,0.22284507151602,0.246053610367369,0.133818019235312,1.37068641749412
0.276467479578529,0.11775327188534,0.234482512750279,0.259256871058269,1.65901887548992
0.139823498823926,0.158904676684935,0.25462321041337,0.113604797394125,1.92103814931327
0.226560318395076,0.319328374938405,0.36887562621446,0.285123037088874,1.43412077383926
0.279395120378063,0.142878761914214,0.204046073700761,0.17451704304327,1.47302857372037
0.137835657523071,0.0873453238894786,0.2900975997462,0.315298365863324,1.38410398392863
0.169783321818165,0.325022784721443,0.316356785670173,0.274656082733637,1.97520165565642
0.167816081250812,0.186507564043578,0.192337328055385,0.0738368509229384,1.58769895049042
0.0571988423399935,0.0793482331274198,0.393625501189625,0.262067246640714,1.85434891178859
0.177133999258717,0.0739469654371226,0.191350826830085,0.142056185530757,1.5043856824826
0.236176335537644,0.261510062128088,0.203856875122763,0.321362347007803,1.19882212998743
0.189673676091205,0.264569727623487,0.201820734783454,0.193132754977562,1.32227510318058
0.267016639318763,0.108263150318329,0.231979328533221,0.270014058218887,1.64257816655008
0.0645111266457248,0.235076029179101,0.355671304134297,0.292454135663006,1.22405906342227
0.19294675904469,0.179002901242656,0.202955692213087,0.0950185655098287,1.37906781027028
0.230960426631758,0.226615425363871,0.213513934134936,0.0910582927434323,1.47118257436784
0.3326810631289,0.0457959092438021,0.249113795398886,0.239847414940903,1.79882554161463
0.12849285420519,0.0735641556142005,0.303585160367045,0.118126568384475,1.27441782099275
0.112335505157683,0.0853105124194683,0.361103547575627,0.325455314207996,1.81199479870039
0.324073841610783,0.105892389142158,0.346684212956525,0.287502748723394,1.44227607857595
0.0776551917874534,0.098885067096856,0.33318747031173,0.0848369707808243,1.7978743581458
0.235037306309968,0.173807358989422,0.167099899482075,0.135621715062166,1.28133439323358
0.0911293502119859,0.154658729085365,0.363216218968661,0.270307003791167,1.88924789408093
0.15017723827009,0.23257459624281,0.192216372480872,0.0794832342177881,1.87081550677913
0.0513580928914025,0.00399160792352958,0.20560609817041,0.0783605539931273,1.96423585572905
0.0441740950575974,0.31912109371603,0.34568971883682,0.175091384795273,1.17299707245293
0.0292717716180924,0.239811058941996,0.30016941132244,0.140667960258273,1.87210715341343
0.27229305243538,0.108486546523931,0.209801317435101,0.295868905552887,1.41889448755696
0.151779957518793,0.224010742617826,0.268882330323505,0.221919936483019,1.91892262367944
0.154773769197613,0.265643726528563,0.370092465627252,0.0982167178476984,1.49147371893111
0.223248680613413,0.100629969408216,0.150846832151298,0.138539061364893,1.89297932813588
0.29058128966369,0.252273421143694,0.199629322651814,0.153802763753824,1.52584839858133
0.154572087709108,0.257500772172553,0.369322046723816,0.0916058612739723,1.14067596354075
0.0495416807979532,0.0245658594752476,0.305652166634292,0.200784526240384,1.85447239553818
0.24003763993315,0.0480326724402532,0.241118402943399,0.24730315790991,1.17957701549942
0.286006568803472,0.026911931309633,0.36121371482049,0.286938222249249,1.8473528916358
0.237541155416062,0.200192330566088,0.156138730742282,0.103866847543362,1.41677061353884
0.255395970698556,0.0246925184154664,0.281012675544556,0.23455173141066,1.90899676351173
0.32276247709852,0.243885864766317,0.188352872362878,0.255941313978164,1.73533450233333
0.110720190084511,0.0152014817363564,0.379845532636659,0.0829316338054761,1.13976371436922
0.0166888506453698,0.058970244052818,0.349694022080628,0.176173665340273,1.09751175711984
0.264543805996662,0.00706357833008142,0.297857623060938,0.115902801454245,1.93580750133652
0.140266094293559,0.316411880613373,0.165974634567241,0.104507348012846,1.54720278412215
0.116713656212032,0.180264067915942,0.359533920783747,0.0971380035951426,1.57169344396707
0.00159366659469716,0.207867203368371,0.23312568622423,0.113403074391712,1.56976672029488
0.264082568122548,0.0533200751266615,0.335980358690425,0.185389607347447,1.83075141705399
0.211872668429166,0.129104475028738,0.195359110434586,0.243598732717286,1.59509652346671
0.20175438526409,0.221189879298221,0.192674382779078,0.0955241807652013,1.37778704179874
0.290678318430051,0.217285255542896,0.32382972377658,0.217825586587797,1.29685231881851
0.130994658129682,0.221829081470614,0.164178199776908,0.088500982037859,1.11044960628555
0.334316994696978,0.20366430006989,0.257667221771058,0.299368342370166,1.25751300812588
0.119166034363259,0.0783346087622945,0.237686791263602,0.061192285714874,1.78161322854466
0.0685940116109303,0.00927910412256373,0.17773120623139,0.0682476461733412,1.48781833956213
0.0332101705016266,0.290941844434328,0.381786547197722,0.216683979269346,1.9507506904923
0.121621573031081,0.0322648604935063,0.335408382388164,0.245303796564913,1.34620411486797
0.165040265013802,0.322482605611362,0.399569821563893,0.248399725508826,1.49017240038206
0.290453745986316,0.309573324217891,0.270921087383054,0.119813796257994,1.62517767427305
0.174125858031231,0.0155218931046068,0.170346729094745,0.126812714686131,1.73068493790013
0.0470719941876223,0.262993027043667,0.233659230116929,0.0979928044535117,1.18232389913241
0.0393225935509382,0.0904739737303867,0.241328083423368,0.324601969387593,1.63155986116629
0.214140241346779,0.0488104229813679,0.360298528495041,0.163552291165907,1.37029491862877
0.128071934461419,0.325467015860538,0.256111054042034,0.193281446641488,1.70343203720995
0.0576962852784959,0.0560030010784799,0.341796370383806,0.15338844368417,1.87863345726666
0.11313033619409,0.148073147491567,0.180651929863414,0.106739280341306,1.21718587073212
0.0591593773319167,0.215886108569804,0.362414235098084,0.0659113811793216,1.39052485433357
0.185428945276609,0.0684573550441456,0.209189528295473,0.249944918590331,1.2117011723183
0.100098552665342,0.127171245420369,0.183590418164554,0.178711586688772,1.58601688001403
0.320766853774292,0.198110089616554,0.333323647213628,0.185547832585298,1.88152546762617
0.178693634052208,0.0869974598302259,0.232321868763992,0.282175059687394,1.40280789543567
0.169205432775117,0.192550506355104,0.167474951886351,0.181621247740045,1.56276357283109
0.121735098866571,0.0338480678980933,0.324070418705163,0.208093436266278,1.6990211980448
0.128971680279723,0.136970901595484,0.354975749986176,0.0718295902772574,1.27953722508124
0.13006452184319,0.269022207025372,0.181737091208837,0.09868859329319,1.0605963577412
0.335509741276143,0.185653542780332,0.366660618406598,0.286339088399159,1.91569646395923
0.258050254928275,0.337360008071128,0.396238714363222,0.227095312417263,1.34433241232647
0.0744401317978245,0.00324596765040839,0.201014530635014,0.126789992732996,1.07673829526133
0.136069898979452,0.230440268291058,0.176781767228228,0.171709352718106,1.25706917798297
0.298920686987265,0.301099748784168,0.212381794937892,0.0773936946964357,1.16889038677701
0.106451519929367,0.229706641345442,0.295481946361059,0.22063607579628,1.33802874509869
0.036641524066587,0.0389477234476847,0.223962834547571,0.128817932736834,1.29513713708256
0.307823167945952,0.288893455555985,0.353357386564929,0.305182145185796,1.39424579835719
0.0243661709943027,0.244590773271966,0.399717071575858,0.165888677999774,1.94661491256723
0.0743819235450886,0.0369069335499257,0.157520651851373,0.197211993567877,1.5343937350744
0.215165849172996,0.0380933007261637,0.358284465083963,0.0980552823506231,1.10143576006198
0.15155643709351,0.032356365064329,0.385980523235031,0.22756154634048,1.97695733308995
0.00953634688459384,0.155328575448702,0.205299886537035,0.300689032747128,1.88728572582385
0.0684984844995597,0.233463057659341,0.181058857947006,0.170800141332617,1.88487833432801
0.298253201492804,0.238066276295042,0.313109488477855,0.0516504502189569,1.27547648115772
0.107598714140538,0.223730825588418,0.155027154767537,0.328138214080894,1.22948310771113
0.130253913646071,0.00854913008130202,0.301091378913674,0.237105461630445,1.87555620838189
0.117677272900378,0.00241895657637622,0.206574097851111,0.196714389848871,1.97601125321618
0.109867670028102,0.159948445990093,0.225634261040913,0.279377422878457,1.19624060767092
0.322534208131613,0.130256302590247,0.160140079950035,0.0584584480686281,1.25108120982978
0.197554905691515,0.195751188437645,0.180325814470358,0.126042297693096,1.82694183141638
0.118242971208231,0.140772189362393,0.347168631480861,0.0843648058910659,1.85789565865086
0.026411664338727,0.298297138244657,0.359793421955989,0.267200121387642,1.22392178314346
0.103364693499622,0.0580033469488025,0.387169579754811,0.0548960917721726,1.95447238583642
0.303433106923072,0.239876828465704,0.221844277692103,0.208912520975535,1.3283637492993
0.202520942884141,0.0701095344700143,0.27065325732489,0.0921582592443936,1.19752042082634
0.115401600975153,0.303582462508555,0.159304376045032,0.19768360209364,1.49807096776141
0.245859584593504,0.262897174475588,0.324985439264018,0.242553340866599,1.66431899182665
0.309383614593398,0.0545196574148755,0.364247769328067,0.30844681003918,1.20147513291423
0.303734358943746,0.303617317874434,0.186050002998859,0.305546983854753,1.64467937863621
0.0180576166952979,0.0793151109159906,0.282516553671891,0.0942875230971556,1.48449729638404
0.0793410653533577,0.118693522162839,0.306494305363379,0.0549321351349838,1.58085425842812
0.0414488693224425,0.0528446534477123,0.226922236046207,0.163075027583694,1.76603427882083
0.229614397903697,0.308457329006986,0.276011381638632,0.281372583106095,1.91665218858777
0.117063162586629,0.23332342208041,0.387013777363801,0.119358447441052,1.41128053657585
0.11402393151676,0.0779330343137132,0.289952614402073,0.229175858325691,1.66874762916342
0.0766711691635777,0.144120486433116,0.169864733126236,0.298744289619766,1.80925369618837
0.0782191050146083,0.163857266238241,0.238273768169607,0.21834088089658,1.81087121303395
0.252887360826047,0.145510991238262,0.220537242618785,0.202943897457853,1.65547521040826
0.0847817882170137,0.00932562318543531,0.268077107730723,0.104272883795058,1.79126360531711
0.250302491283532,0.0493386911723977,0.374043348254258,0.0740867980353488,1.67404747225169
0.133704040358763,0.268207855230298,0.244188809462555,0.254465475763238,1.64897259306037
0.0219709158101524,0.104173487231663,0.373883662752667,0.154539495039909,1.29070534608577
0.142620874696964,0.280394165251202,0.273099634537712,0.183297689243988,1.38182681897574
0.138953904880734,0.285550284282177,0.373031253289687,0.306990148083734,1.63877835985908
0.0998834827818335,0.226928333690444,0.257213450057566,0.12501743627723,1.85087069749204
0.1274208877171,0.15586339346592,0.257051128268882,0.128754590266982,1.64281458539331
0.183019165113898,0.282395766524641,0.315894611420762,0.08752780230009,1.92255647823136
0.302152547303143,0.299598607302446,0.293760386321245,0.208349908465273,1.3758858220864
0.239577342558119,0.226887911422207,0.221506755419425,0.176149830403762,1.71221413021334
0.214578336264919,0.0868560944922878,0.284721616529016,0.109069730178474,1.67915803607699
0.081758451271174,0.334435919083038,0.251350840845448,0.272569539746416,1.59584200285973
0.0275379823120921,0.0277249434347949,0.370475187983876,0.0849598141694218,1.33059699951387
0.145593527153759,0.12775140430346,0.301332297038904,0.217430915459718,1.18266957526651
0.197517412775676,0.118757347199677,0.322799336547253,0.227800126683291,1.81257127028618
0.138529263175138,0.262785933335245,0.276423669776687,0.119949509591776,1.11481236799003
0.308576875653443,0.0333560277198763,0.202052469587943,0.0946808732689098,1.36049313798043
0.270939638664288,0.186843566434696,0.232633439688297,0.142177269115772,1.20777198037937
0.0440213313531033,0.000316593654413242,0.237804560353211,0.281585667456581,1.87361472514731
0.331845737820772,0.209514860038716,0.245305976604973,0.132080372510829,1.40642675063119
0.294062494937099,0.329354788295687,0.281814287844719,0.117768701883078,1.53338509024849
0.216699539924697,0.267724287689132,0.250724544246856,0.225342340949822,1.7788015968287
0.217192944497546,0.0842196323511233,0.241632276416908,0.074563722474142,1.44628462044758
0.0732597793967757,0.214608215708781,0.196388309449848,0.0878599207879212,1.33031821799026
